user_id,segment_name,kmeans_segment,auto_segment,tenure_days,recency_days,value_proxy,true_cancellation_rate,discount_sensitivity,bundling_ratio,avg_nights_stayed,avg_bags
519357,Deal-Sensitive High-Risk Users,3,0,200.0,47.0,302.692,0.0,0.2,0.8,1.75,0.6
519368,Discount-Oriented Bundlers,0,2,200.0,191.0,405.24,0.0,0.0,1.0,,0.0
519383,Longer-Stay Law-Value Users,1,1,200.0,37.0,2748.9,0.5,0.3333333333333333,1.0,10.333333333333332,1.0
519392,Discount-Oriented Bundlers,0,2,200.0,182.0,546.625,0.0,0.5,0.5,2.0,1.0
519393,Discount-Oriented Bundlers,0,2,200.0,125.0,526.145,0.0,0.3333333333333333,1.0,3.5,0.5
519412,Deal-Sensitive High-Risk Users,3,0,200.0,60.0,247.82999999999998,0.0,0.0,1.0,2.0,0.0
519419,Discount-Oriented Bundlers,0,2,200.0,200.0,583.76,0.0,0.0,1.0,2.0,0.0
519430,Discount-Oriented Bundlers,0,2,200.0,99.0,472.355,0.0,0.5,1.0,3.0,0.5
519446,Deal-Sensitive High-Risk Users,3,0,200.0,27.0,596.745,0.0,0.0,0.75,5.0,1.25
519469,Discount-Oriented Bundlers,0,1,200.0,85.0,785.6766666666666,0.3333333333333333,0.5,1.0,2.25,0.3333333333333333
519515,Deal-Sensitive High-Risk Users,3,0,200.0,82.0,458.93666666666667,0.0,0.5,1.0,8.333333333333332,1.3333333333333333
519529,Discount-Oriented Bundlers,0,2,200.0,188.0,221.81,0.0,0.0,1.0,2.0,1.0
519532,Deal-Sensitive High-Risk Users,3,0,200.0,13.0,559.13,0.0,0.0,1.0,1.3333333333333333,1.3333333333333333
519541,Discount-Oriented Bundlers,0,2,200.0,119.0,675.3199999999999,0.0,0.5,1.0,1.5,0.5
519554,Deal-Sensitive High-Risk Users,3,0,200.0,66.0,790.3366666666666,0.0,0.0,1.0,4.666666666666666,0.6666666666666666
519595,Deal-Sensitive High-Risk Users,3,0,200.0,40.0,596.0941666666666,0.0,0.25,0.75,2.333333333333333,0.25
519596,Discount-Oriented Bundlers,0,2,200.0,183.0,505.465,0.0,0.0,1.0,2.5,0.0
519604,Discount-Oriented Bundlers,0,2,200.0,157.0,251.50333333333333,0.0,0.0,1.0,3.333333333333333,0.3333333333333333
519626,Discount-Oriented Bundlers,0,2,200.0,95.0,323.82666666666665,0.0,0.0,1.0,4.0,0.3333333333333333
519631,Deal-Sensitive High-Risk Users,3,0,200.0,52.0,386.845,0.0,0.1666666666666666,1.0,2.0,0.5
519664,Discount-Oriented Bundlers,0,2,200.0,127.0,364.995,0.0,0.5,1.0,5.5,1.0
519694,Deal-Sensitive High-Risk Users,3,0,200.0,30.0,601.0375,0.0,0.0,1.0,1.0,0.5
519695,Discount-Oriented Bundlers,0,2,200.0,121.0,597.2116666666666,0.0,0.0,1.0,2.333333333333333,0.0
519706,High-Value Frequent Users,2,3,200.0,135.0,126.0,0.0,1.0,,27.0,
519709,Deal-Sensitive High-Risk Users,3,0,200.0,38.0,491.93666666666667,0.2,0.3333333333333333,0.3333333333333333,2.0,0.8333333333333333
519718,Discount-Oriented Bundlers,0,2,200.0,103.0,275.93,0.25,0.4,1.0,3.0,0.25
519722,Discount-Oriented Bundlers,0,2,200.0,94.0,1357.42,0.0,0.0,1.0,6.0,0.0
519725,Discount-Oriented Bundlers,0,2,200.0,147.0,352.88,0.0,0.5,1.0,1.5,1.0
519726,Discount-Oriented Bundlers,0,2,200.0,116.0,361.20500000000004,0.0,0.0,1.0,3.0,0.0
519747,Deal-Sensitive High-Risk Users,3,0,200.0,25.0,538.8928571428571,0.1666666666666666,0.2857142857142857,1.0,2.5714285714285716,0.4285714285714285
519769,Discount-Oriented Bundlers,0,2,200.0,166.0,466.78,0.0,0.6666666666666666,1.0,2.333333333333333,0.3333333333333333
519774,Discount-Oriented Bundlers,0,2,200.0,132.0,436.89,0.0,0.3333333333333333,1.0,6.0,1.0
519787,Longer-Stay Law-Value Users,1,1,200.0,25.0,3445.47,0.5,0.3333333333333333,0.5,7.0,1.0
519799,Deal-Sensitive High-Risk Users,3,0,200.0,71.0,655.5173333333333,0.0,0.2,0.6,3.0,0.4
519846,Discount-Oriented Bundlers,0,2,200.0,89.0,785.6266666666667,0.0,0.25,1.0,3.5,0.0
519848,Discount-Oriented Bundlers,0,2,200.0,73.0,659.8775,0.0,0.0,1.0,1.75,0.0
519853,Deal-Sensitive High-Risk Users,3,0,200.0,7.0,542.8,0.0,0.5,0.5,2.0,0.0
519859,Deal-Sensitive High-Risk Users,3,0,200.0,25.0,873.948,0.0,0.4,0.8,6.5,0.0
519885,Discount-Oriented Bundlers,0,2,200.0,102.0,726.4933333333333,0.0,0.3333333333333333,1.0,6.0,0.5
519888,Deal-Sensitive High-Risk Users,3,0,200.0,23.0,435.76666666666665,0.0,0.5,1.0,3.5,1.0
519893,Deal-Sensitive High-Risk Users,3,0,200.0,48.0,1083.99,0.0,0.0,1.0,2.5,0.6666666666666666
519896,Deal-Sensitive High-Risk Users,3,0,200.0,46.0,2237.5933333333332,0.0,0.6666666666666666,1.0,9.0,0.6666666666666666
519905,Deal-Sensitive High-Risk Users,3,0,200.0,62.0,757.105,0.0,0.0,1.0,3.0,1.0
519911,Deal-Sensitive High-Risk Users,3,0,200.0,72.0,450.09,0.0,0.1666666666666666,1.0,4.0,0.1666666666666666
519912,Discount-Oriented Bundlers,0,2,200.0,123.0,403.345,0.0,0.25,1.0,2.25,0.5
519955,Discount-Oriented Bundlers,0,2,200.0,170.0,643.605,0.0,0.5,1.0,2.5,0.5
519957,Discount-Oriented Bundlers,0,2,200.0,103.0,675.04,0.0,0.5,1.0,2.0,1.0
519961,Deal-Sensitive High-Risk Users,3,0,200.0,62.0,450.4433333333333,0.0,0.0,1.0,1.6666666666666667,0.6666666666666666
519965,Deal-Sensitive High-Risk Users,3,0,200.0,73.0,778.5466666666666,0.0,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666
519982,Longer-Stay Law-Value Users,1,1,200.0,68.0,3288.0,1.0,0.5,0.0,,1.0
520054,Discount-Oriented Bundlers,0,2,200.0,105.0,338.23,0.0,0.0,1.0,1.0,0.0
520063,Discount-Oriented Bundlers,0,2,200.0,152.0,331.29,0.0,0.0,1.0,1.0,0.0
520097,Discount-Oriented Bundlers,0,2,200.0,106.0,324.3608333333333,0.0,0.25,0.75,1.0,0.5
520106,Discount-Oriented Bundlers,0,2,200.0,79.0,430.18,0.0,0.0,1.0,2.0,1.0
520141,Discount-Oriented Bundlers,0,2,200.0,106.0,426.015,0.0,0.0,1.0,3.6666666666666665,0.5
520152,Discount-Oriented Bundlers,0,2,200.0,111.0,422.19,0.0,0.25,1.0,4.25,1.0
520170,Discount-Oriented Bundlers,0,2,200.0,175.0,814.63,0.0,0.0,1.0,3.0,0.0
520175,Discount-Oriented Bundlers,0,2,200.0,119.0,424.42333333333335,0.0,0.3333333333333333,1.0,2.333333333333333,0.6666666666666666
520177,Deal-Sensitive High-Risk Users,3,0,200.0,63.0,385.05,0.0,0.1666666666666666,0.8,5.75,0.4
520182,Deal-Sensitive High-Risk Users,3,0,200.0,11.0,812.0266666666666,0.0,0.0,0.3333333333333333,6.0,0.6666666666666666
520188,Discount-Oriented Bundlers,0,2,200.0,106.0,562.46,0.0,0.5,1.0,4.5,1.0
520193,Discount-Oriented Bundlers,0,2,200.0,100.0,684.95,0.0,0.0,1.0,2.666666666666667,1.0
520225,Deal-Sensitive High-Risk Users,3,0,200.0,10.0,532.676,0.0,0.4,1.0,2.4,0.6
520244,Deal-Sensitive High-Risk Users,3,0,200.0,75.0,470.04,0.0,0.0,1.0,4.0,0.5
520248,Deal-Sensitive High-Risk Users,3,0,200.0,67.0,743.7475,0.0,0.25,1.0,1.75,0.25
520250,Deal-Sensitive High-Risk Users,3,0,200.0,18.0,513.29,0.0,0.25,1.0,1.75,0.5
520256,Deal-Sensitive High-Risk Users,3,0,200.0,53.0,311.50333333333333,0.0,0.25,1.0,5.0,0.0
520265,Deal-Sensitive High-Risk Users,3,0,200.0,33.0,717.915,0.0,0.2,1.0,5.0,0.25
520277,Discount-Oriented Bundlers,0,2,200.0,111.0,317.2,0.0,0.0,1.0,1.0,0.0
520291,Deal-Sensitive High-Risk Users,3,0,200.0,44.0,644.5375,0.0,0.25,1.0,4.75,1.25
520298,Discount-Oriented Bundlers,0,2,200.0,145.0,594.3199999999999,0.0,1.0,1.0,3.5,2.0
520307,Deal-Sensitive High-Risk Users,3,0,200.0,39.0,469.37333333333333,0.0,0.6666666666666666,1.0,2.333333333333333,0.3333333333333333
520311,Deal-Sensitive High-Risk Users,3,0,200.0,7.0,430.1825,0.0,0.2,0.5,6.0,1.0
520314,High-Value Frequent Users,2,3,200.0,145.0,161.0,0.0,0.0,,5.0,
520327,Discount-Oriented Bundlers,0,2,200.0,131.0,835.55,0.0,0.5,1.0,0.5,0.0
520358,Discount-Oriented Bundlers,0,2,200.0,143.0,395.85,0.0,0.0,1.0,3.5,1.0
520373,Discount-Oriented Bundlers,0,2,200.0,131.0,324.43666666666667,0.0,0.0,1.0,3.0,0.0
520397,Deal-Sensitive High-Risk Users,3,0,200.0,46.0,457.864,0.25,0.2,0.4,2.0,0.6
520405,Discount-Oriented Bundlers,0,2,200.0,193.0,306.46000000000004,0.0,0.0,1.0,,1.0
520411,Discount-Oriented Bundlers,0,2,200.0,116.0,306.89,0.0,0.0,1.0,3.0,0.5
520422,Deal-Sensitive High-Risk Users,3,0,200.0,45.0,548.8,0.0,1.0,0.5,3.0,0.0
520429,Longer-Stay Law-Value Users,1,1,200.0,67.0,1798.3625,0.3333333333333333,0.25,0.5,3.0,2.0
520436,Deal-Sensitive High-Risk Users,3,0,200.0,43.0,521.04,0.0,0.0,1.0,3.333333333333333,0.8
520480,Discount-Oriented Bundlers,0,2,200.0,146.0,766.6366666666667,0.0,1.0,0.6666666666666666,4.5,0.3333333333333333
520491,Deal-Sensitive High-Risk Users,3,0,200.0,29.0,618.7225000000001,0.0,0.0,1.0,1.5,1.25
520497,Discount-Oriented Bundlers,0,2,200.0,140.0,722.3266666666666,0.0,0.3333333333333333,0.6666666666666666,2.5,1.0
520527,Deal-Sensitive High-Risk Users,3,0,200.0,56.0,535.78,0.0,0.0,1.0,3.0,1.0
520530,Deal-Sensitive High-Risk Users,3,0,200.0,38.0,676.23,0.0,0.5,1.0,2.5,0.75
520532,Deal-Sensitive High-Risk Users,3,0,200.0,58.0,443.18,0.0,0.25,1.0,4.0,0.75
520539,Discount-Oriented Bundlers,0,2,200.0,124.0,400.26800000000003,0.25,0.4,1.0,6.8,1.0
520556,Deal-Sensitive High-Risk Users,3,3,200.0,29.0,415.51750000000004,0.0,0.6,1.0,10.0,0.75
520558,Discount-Oriented Bundlers,0,2,200.0,154.0,494.12,0.0,0.0,1.0,5.0,0.0
520619,Discount-Oriented Bundlers,0,2,200.0,97.0,593.0450000000001,0.0,0.5,1.0,2.0,1.0
520680,Discount-Oriented Bundlers,0,2,200.0,118.0,550.9100000000001,0.0,1.0,1.0,2.0,0.0
520696,Discount-Oriented Bundlers,0,1,200.0,178.0,352.9699999999999,0.5,0.3333333333333333,1.0,1.3333333333333333,0.0
520708,Deal-Sensitive High-Risk Users,3,0,200.0,14.0,521.1133333333333,0.0,0.0,0.6666666666666666,2.5,0.6666666666666666
520719,Deal-Sensitive High-Risk Users,3,0,200.0,42.0,843.3625,0.0,0.0,1.0,3.25,0.5
520733,Discount-Oriented Bundlers,0,2,200.0,148.0,1230.1333333333332,0.0,0.3333333333333333,1.0,2.666666666666667,0.3333333333333333
520745,Discount-Oriented Bundlers,0,2,200.0,166.0,213.255,0.0,0.0,1.0,4.5,0.5
520762,Discount-Oriented Bundlers,0,2,200.0,168.0,232.39,0.0,0.5,1.0,5.0,1.0
520770,Discount-Oriented Bundlers,0,2,200.0,122.0,1100.2725,0.0,0.5,0.5,0.5,0.5
520771,High-Value Frequent Users,2,3,200.0,139.0,160.0,0.0,1.0,,11.0,
520783,Discount-Oriented Bundlers,0,2,200.0,104.0,539.6766666666666,0.0,0.3333333333333333,1.0,2.333333333333333,0.5
520804,Discount-Oriented Bundlers,0,2,200.0,169.0,342.19666666666666,0.0,0.6666666666666666,0.6666666666666666,1.5,0.0
520819,Deal-Sensitive High-Risk Users,3,0,200.0,34.0,793.44,0.0,0.0,1.0,2.0,0.0
520821,Deal-Sensitive High-Risk Users,3,0,200.0,42.0,855.32,0.0,0.0,1.0,4.5,0.5
520844,Discount-Oriented Bundlers,0,2,200.0,139.0,257.27,0.0,0.0,1.0,4.5,0.0
520851,Deal-Sensitive High-Risk Users,3,0,200.0,30.0,765.136,0.0,0.0,1.0,2.4,0.4
520861,Longer-Stay Law-Value Users,1,1,200.0,40.0,524.9575,0.3333333333333333,0.5,0.5,4.5,1.0
520877,Discount-Oriented Bundlers,0,2,200.0,124.0,535.3833333333332,0.0,0.0,1.0,4.333333333333333,0.0
520878,Deal-Sensitive High-Risk Users,3,0,200.0,39.0,862.555,0.0,0.25,1.0,5.0,1.0
520882,High-Value Frequent Users,2,3,200.0,159.0,130.0,0.0,0.0,,6.0,
520885,Longer-Stay Law-Value Users,1,1,200.0,21.0,2914.148333333333,0.2,0.3333333333333333,0.6666666666666666,3.25,1.5
520898,Deal-Sensitive High-Risk Users,3,0,199.0,48.0,1219.78,0.0,0.3333333333333333,1.0,6.0,0.5
520902,Deal-Sensitive High-Risk Users,3,0,199.0,63.0,561.3275,0.0,0.25,1.0,2.0,1.0
520920,High-Value Frequent Users,2,3,199.0,29.0,74.0,0.0,1.0,,7.0,
520934,Discount-Oriented Bundlers,0,2,199.0,133.0,1599.54,0.0,1.0,1.0,1.0,0.0
520947,Longer-Stay Law-Value Users,1,1,199.0,17.0,627.85,0.3333333333333333,0.75,1.0,7.0,0.0
520959,Discount-Oriented Bundlers,0,2,199.0,121.0,241.76999999999998,0.0,1.0,1.0,1.0,0.0
521000,Deal-Sensitive High-Risk Users,3,0,199.0,42.0,387.3033333333333,0.0,0.0,1.0,1.3333333333333333,0.3333333333333333
521004,Deal-Sensitive High-Risk Users,3,0,199.0,53.0,520.11,0.0,0.0,1.0,1.25,0.5
521009,High-Value Frequent Users,2,3,199.0,124.0,109.0,0.0,0.0,,4.0,
521031,Deal-Sensitive High-Risk Users,3,0,199.0,15.0,589.1273333333334,0.0,0.1666666666666666,1.0,4.0,0.4
521033,Deal-Sensitive High-Risk Users,3,0,199.0,63.0,414.56,0.0,0.5,0.75,5.666666666666666,0.5
521044,Discount-Oriented Bundlers,0,2,199.0,147.0,511.27,0.0,0.0,1.0,3.5,0.3333333333333333
521060,Deal-Sensitive High-Risk Users,3,0,199.0,71.0,681.435,0.0,0.4,1.0,3.4,1.0
521065,Longer-Stay Law-Value Users,1,1,199.0,11.0,699.71,0.25,0.6,0.4,1.0,1.6
521066,Discount-Oriented Bundlers,0,2,199.0,116.0,575.1725,0.0,0.25,1.0,1.75,1.5
521070,Deal-Sensitive High-Risk Users,3,0,199.0,30.0,1342.705,0.0,0.1666666666666666,0.8333333333333334,2.2,0.3333333333333333
521109,Deal-Sensitive High-Risk Users,3,0,199.0,14.0,359.0733333333333,0.0,0.3333333333333333,0.6666666666666666,6.0,0.3333333333333333
521127,Deal-Sensitive High-Risk Users,3,0,199.0,11.0,558.1433333333332,0.0,0.6,1.0,6.0,0.6666666666666666
521152,Discount-Oriented Bundlers,0,2,199.0,115.0,891.7666666666667,0.0,0.0,1.0,5.333333333333333,0.0
521170,Deal-Sensitive High-Risk Users,3,0,199.0,54.0,723.4116666666666,0.0,0.0,1.0,3.0,0.5
521185,Deal-Sensitive High-Risk Users,3,0,199.0,71.0,748.405,0.0,0.5,1.0,3.5,1.0
521186,Discount-Oriented Bundlers,0,2,199.0,105.0,903.2399999999999,0.0,0.6666666666666666,1.0,5.0,0.6666666666666666
521192,Discount-Oriented Bundlers,0,2,199.0,162.0,407.57,0.0,0.6666666666666666,1.0,4.0,1.0
521201,Discount-Oriented Bundlers,0,2,199.0,196.0,347.81,0.0,1.0,1.0,1.0,0.0
521211,High-Value Frequent Users,2,3,199.0,159.0,97.0,0.0,1.0,,6.0,
521212,Discount-Oriented Bundlers,0,2,199.0,104.0,387.50666666666666,0.25,0.4,1.0,6.0,1.3333333333333333
521235,Deal-Sensitive High-Risk Users,3,0,199.0,17.0,928.824,0.0,0.4,1.0,4.6,1.2
521250,Discount-Oriented Bundlers,0,2,199.0,87.0,632.43,0.0,1.0,0.5,1.0,0.0
521259,Discount-Oriented Bundlers,0,2,199.0,180.0,479.525,0.0,1.0,1.0,2.5,0.0
521282,Discount-Oriented Bundlers,0,2,199.0,126.0,506.13,0.0,0.5,0.5,4.0,1.0
521286,Discount-Oriented Bundlers,0,2,199.0,171.0,739.07,0.0,0.0,1.0,1.0,1.0
521293,Deal-Sensitive High-Risk Users,3,0,199.0,19.0,392.204,0.0,0.4,1.0,4.8,0.4
521295,Discount-Oriented Bundlers,0,2,199.0,132.0,420.095,0.0,0.5,1.0,6.0,0.5
521298,Deal-Sensitive High-Risk Users,3,0,199.0,63.0,581.6,0.0,0.6666666666666666,0.6666666666666666,2.5,0.3333333333333333
521309,Discount-Oriented Bundlers,0,2,199.0,184.0,518.435,0.0,0.5,1.0,1.0,1.0
521316,Deal-Sensitive High-Risk Users,3,0,199.0,25.0,329.69,0.0,0.6666666666666666,1.0,6.0,0.5
521331,Longer-Stay Law-Value Users,1,1,199.0,41.0,1123.61,0.5,0.3333333333333333,0.3333333333333333,6.0,0.3333333333333333
521335,Deal-Sensitive High-Risk Users,3,0,199.0,44.0,366.98749999999995,0.25,0.2,1.0,4.2,0.0
521343,Deal-Sensitive High-Risk Users,3,0,199.0,34.0,440.47266666666667,0.0,0.2,0.6,1.3333333333333333,0.6
521379,Discount-Oriented Bundlers,0,2,199.0,95.0,778.235,0.0,0.0,1.0,2.5,0.0
521392,Deal-Sensitive High-Risk Users,3,0,199.0,15.0,464.78,0.0,0.0,1.0,6.0,0.0
521404,Deal-Sensitive High-Risk Users,3,0,199.0,32.0,496.52,0.0,0.2,1.0,2.6,0.5
521408,Discount-Oriented Bundlers,0,2,199.0,119.0,844.6,0.0,1.0,1.0,6.5,1.0
521416,Discount-Oriented Bundlers,0,2,199.0,150.0,441.87666666666667,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666
521434,Deal-Sensitive High-Risk Users,3,0,199.0,75.0,871.635,0.0,0.25,0.75,3.0,1.25
521462,Discount-Oriented Bundlers,0,2,199.0,156.0,543.9300000000001,0.0,0.0,0.6666666666666666,2.5,1.0
521474,Discount-Oriented Bundlers,0,2,199.0,134.0,1454.4,0.0,0.0,1.0,1.0,2.0
521491,Discount-Oriented Bundlers,0,1,199.0,104.0,1450.524,0.2,0.5,0.6,4.333333333333333,0.6
521509,Deal-Sensitive High-Risk Users,3,0,199.0,36.0,510.3625,0.0,0.0,1.0,3.25,0.5
521510,Discount-Oriented Bundlers,0,2,199.0,146.0,411.615,0.0,0.0,1.0,2.0,1.5
521514,Discount-Oriented Bundlers,0,2,199.0,130.0,271.435,0.0,1.0,1.0,4.5,0.5
521587,Discount-Oriented Bundlers,0,2,199.0,92.0,588.77,0.0,0.0,1.0,1.5,0.5
521607,Deal-Sensitive High-Risk Users,3,0,199.0,70.0,625.6033333333334,0.0,0.6666666666666666,1.0,2.333333333333333,0.3333333333333333
521609,Discount-Oriented Bundlers,0,2,199.0,125.0,271.655,0.0,0.0,1.0,3.5,0.5
521642,High-Value Frequent Users,2,3,199.0,69.0,116.0,0.0,1.0,,8.0,
521657,Deal-Sensitive High-Risk Users,3,0,199.0,16.0,741.87,0.0,0.0,1.0,3.0,1.0
521658,Deal-Sensitive High-Risk Users,3,0,199.0,59.0,544.335,0.0,0.0,1.0,2.4,0.0
521695,Deal-Sensitive High-Risk Users,3,0,199.0,39.0,482.06333333333333,0.0,0.25,1.0,2.75,0.3333333333333333
521708,Discount-Oriented Bundlers,0,2,199.0,122.0,393.9991666666666,0.0,0.5,0.75,4.0,0.75
521719,Discount-Oriented Bundlers,0,2,199.0,75.0,352.02,0.0,0.0,1.0,2.0,0.0
521720,Deal-Sensitive High-Risk Users,3,0,199.0,81.0,507.2225,0.0,0.25,1.0,4.25,0.75
521743,Deal-Sensitive High-Risk Users,3,0,199.0,34.0,531.2109523809523,0.0,0.1428571428571428,0.8571428571428571,3.5,0.2857142857142857
521748,Discount-Oriented Bundlers,0,2,199.0,156.0,246.83166666666665,0.0,0.3333333333333333,1.0,3.333333333333333,0.5
521768,Discount-Oriented Bundlers,0,2,199.0,145.0,644.1366666666667,0.0,0.0,0.6666666666666666,1.5,0.6666666666666666
521785,Discount-Oriented Bundlers,0,2,199.0,105.0,399.02,0.0,0.0,1.0,4.5,0.0
521814,Deal-Sensitive High-Risk Users,3,0,199.0,53.0,611.575,0.0,0.3333333333333333,0.8333333333333334,2.2,0.1666666666666666
521818,Longer-Stay Law-Value Users,1,1,199.0,117.0,1939.52,0.5,0.6666666666666666,1.0,8.333333333333332,0.6666666666666666
521859,Discount-Oriented Bundlers,0,2,199.0,135.0,401.452,0.0,0.0,1.0,2.6,0.4
521865,Deal-Sensitive High-Risk Users,3,0,199.0,20.0,529.0899999999999,0.0,0.25,1.0,2.25,0.5
521883,Deal-Sensitive High-Risk Users,3,0,199.0,62.0,589.0766666666666,0.0,0.3333333333333333,0.3333333333333333,2.0,1.0
521884,Discount-Oriented Bundlers,0,2,199.0,186.0,963.3,0.0,0.5,1.0,0.5,1.0
521885,Deal-Sensitive High-Risk Users,3,0,199.0,55.0,603.625,0.0,0.0,1.0,2.0,1.0
521904,Discount-Oriented Bundlers,0,2,199.0,197.0,424.55,0.0,0.0,1.0,1.0,0.0
521921,Discount-Oriented Bundlers,0,2,199.0,189.0,952.59,0.0,0.0,1.0,2.0,0.0
521925,Discount-Oriented Bundlers,0,2,199.0,105.0,608.1066666666666,0.0,0.4,1.0,5.0,0.3333333333333333
521941,Deal-Sensitive High-Risk Users,3,0,199.0,75.0,524.6216666666667,0.0,0.3333333333333333,1.0,6.333333333333333,0.5
521943,Deal-Sensitive High-Risk Users,3,0,199.0,16.0,679.9933333333332,0.0,0.0,1.0,2.666666666666667,0.6666666666666666
521956,Deal-Sensitive High-Risk Users,3,0,199.0,29.0,464.03,0.0,0.0,1.0,2.0,0.5
521963,Discount-Oriented Bundlers,0,2,199.0,94.0,381.0,0.0,0.5,1.0,4.0,0.0
521986,Deal-Sensitive High-Risk Users,3,0,199.0,81.0,466.84,0.0,0.0,1.0,5.0,1.0
521992,Discount-Oriented Bundlers,0,2,199.0,85.0,866.0225,0.0,0.75,1.0,2.5,0.75
521997,Deal-Sensitive High-Risk Users,3,0,199.0,23.0,611.6,0.0,0.0,1.0,4.75,0.0
522005,Deal-Sensitive High-Risk Users,3,0,199.0,39.0,534.1833333333333,0.0,0.4,1.0,5.0,0.0
522062,Deal-Sensitive High-Risk Users,3,0,199.0,41.0,644.6758333333332,0.0,0.0,0.75,2.666666666666667,0.5
522086,Deal-Sensitive High-Risk Users,3,0,199.0,81.0,600.395,0.0,1.0,1.0,4.0,0.0
522111,Longer-Stay Law-Value Users,1,1,199.0,23.0,1507.7975,0.25,0.4,0.5,5.0,0.75
522112,Discount-Oriented Bundlers,0,2,199.0,132.0,493.595,0.0,0.0,1.0,1.5,0.5
522115,Deal-Sensitive High-Risk Users,3,0,199.0,50.0,449.94399999999996,0.25,0.4,1.0,3.2,0.6
522118,Discount-Oriented Bundlers,0,2,199.0,79.0,419.47,0.0,0.0,0.6666666666666666,1.5,0.6666666666666666
522152,Longer-Stay Law-Value Users,1,1,199.0,93.0,743.9233333333333,0.5,0.3333333333333333,1.0,5.333333333333333,1.6666666666666667
522171,Deal-Sensitive High-Risk Users,3,0,199.0,48.0,260.54,0.0,0.0,1.0,7.333333333333333,0.6666666666666666
522179,Deal-Sensitive High-Risk Users,3,0,199.0,62.0,402.84666666666664,0.0,0.3333333333333333,0.6666666666666666,2.5,1.0
522201,High-Value Frequent Users,2,3,199.0,199.0,210.0,0.0,0.0,,11.0,
522223,Discount-Oriented Bundlers,0,2,199.0,107.0,671.64,0.0,0.0,1.0,4.0,0.75
522233,Deal-Sensitive High-Risk Users,3,0,199.0,23.0,678.498,0.2,0.5,1.0,4.166666666666666,0.6
522237,Deal-Sensitive High-Risk Users,3,0,199.0,16.0,484.975,0.0,0.25,1.0,5.0,1.0
522263,Deal-Sensitive High-Risk Users,3,0,199.0,17.0,580.155,0.0,0.5,1.0,3.0,0.0
522265,Discount-Oriented Bundlers,0,2,199.0,130.0,559.5233333333333,0.0,0.5,1.0,3.5,0.3333333333333333
522276,Discount-Oriented Bundlers,0,2,199.0,153.0,1853.39,0.0,0.0,1.0,1.5,1.5
522286,Discount-Oriented Bundlers,0,2,199.0,159.0,598.01,0.0,0.0,0.6666666666666666,2.0,1.0
522315,Discount-Oriented Bundlers,0,2,199.0,143.0,508.405,0.0,0.0,1.0,0.5,0.0
522323,Deal-Sensitive High-Risk Users,3,0,199.0,73.0,289.69916666666666,0.0,0.4,0.75,3.6666666666666665,0.5
522364,Discount-Oriented Bundlers,0,2,199.0,81.0,354.9333333333333,0.0,0.3333333333333333,1.0,2.666666666666667,0.6666666666666666
522373,Discount-Oriented Bundlers,0,2,199.0,118.0,855.105,0.0,0.0,1.0,0.5,0.0
522375,Discount-Oriented Bundlers,0,2,199.0,140.0,631.9133333333333,0.0,0.3333333333333333,0.6666666666666666,4.0,0.6666666666666666
522387,High-Value Frequent Users,2,3,199.0,124.0,240.0,0.0,0.0,,10.0,
522402,Deal-Sensitive High-Risk Users,3,0,199.0,14.0,358.96000000000004,0.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333
522420,Longer-Stay Law-Value Users,1,1,199.0,82.0,2441.41,1.0,0.5,1.0,10.0,0.0
522426,Deal-Sensitive High-Risk Users,3,0,199.0,55.0,181.0775,0.0,0.25,1.0,1.25,0.25
522427,Discount-Oriented Bundlers,0,2,199.0,159.0,661.7116666666666,0.0,0.3333333333333333,1.0,6.333333333333333,0.5
522438,Discount-Oriented Bundlers,0,2,199.0,100.0,684.298,0.0,0.2,1.0,2.0,0.4
522441,Discount-Oriented Bundlers,0,2,199.0,110.0,421.81999999999994,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666
522445,Deal-Sensitive High-Risk Users,3,0,199.0,42.0,775.93,0.0,0.0,1.0,8.5,0.0
522457,Deal-Sensitive High-Risk Users,3,0,199.0,46.0,800.6233333333333,0.0,0.1666666666666666,0.8333333333333334,2.2,0.5
522465,Deal-Sensitive High-Risk Users,3,3,199.0,78.0,630.1633333333334,0.0,0.25,1.0,14.0,1.3333333333333333
522476,Discount-Oriented Bundlers,0,2,199.0,119.0,448.862,0.0,0.0,0.8,2.25,0.8
522484,Deal-Sensitive High-Risk Users,3,0,199.0,19.0,665.365,0.0,0.1666666666666666,0.6666666666666666,4.75,0.0
522513,Discount-Oriented Bundlers,0,2,199.0,120.0,459.26,0.0,0.25,1.0,5.25,0.5
522523,Discount-Oriented Bundlers,0,2,199.0,143.0,354.13,0.0,0.0,1.0,1.0,0.0
522532,Deal-Sensitive High-Risk Users,3,0,199.0,46.0,556.2833333333333,0.0,0.2,1.0,3.4,0.3333333333333333
522533,Deal-Sensitive High-Risk Users,3,0,199.0,42.0,1261.503333333333,0.0,0.3333333333333333,1.0,3.6666666666666665,0.0
522585,Deal-Sensitive High-Risk Users,3,0,199.0,43.0,813.705,0.0,0.5,1.0,2.0,1.0
522607,Discount-Oriented Bundlers,0,2,199.0,91.0,503.18,0.0,0.3333333333333333,1.0,5.666666666666666,1.0
